Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Male,22,Computer Science,66.7,6.0,2.46,4.6,15,2.0
Male,21,Engineering,81.6,10.6,3.61,8.5,15,2.36
Female,23,Engineering,58.1,7.1,2.02,8.2,11,2.37
Male,20,Computer Science,59.6,7.0,2.99,5.0,11,2.0
Female,20,Computer Science,61.6,9.1,3.61,5.2,6,2.56
Male,21,Mathematics,91.4,11.7,3.24,6.7,15,2.76
Male,22,Psychology,45.0,9.7,1.81,8.5,12,2.95
Male,22,Economics,73.0,7.2,2.32,8.6,13,2.51
Female,22,Engineering,67.1,7.2,3.04,5.8,10,2.75
Female,21,Psychology,54.3,5.2,3.62,8.5,6,3.19
Female,20,Engineering,54.6,6.4,2.52,6.1,9,2.64
Male,21,Business,78.3,6.5,2.86,6.3,18,2.25
Female,22,Business,56.9,8.0,2.04,5.5,10,2.63
Female,21,Computer Science,43.9,8.0,2.28,7.5,14,2.51
Male,20,Mathematics,54.4,3.6,2.84,8.4,12,2.07
Female,22,Mathematics,58.2,4.8,2.35,6.5,8,3.09
Male,21,Psychology,53.9,7.2,1.75,6.4,10,2.45
Female,21,Mathematics,37.3,5.8,1.9,7.8,13,2.31
Male,20,Psychology,44.3,8.6,2.24,5.2,13,2.43
Female,22,Psychology,43.7,3.9,2.1,8.3,15,2.68
Female,23,Mathematics,58.4,8.0,3.09,6.8,10,3.5
Male,19,Business,73.0,4.1,3.13,5.5,11,2.43
Male,22,Engineering,38.6,5.7,2.23,5.6,6,2.68
Female,21,Mathematics,81.4,10.3,2.33,7.6,10,2.99
Male,21,Business,74.6,11.3,3.44,7.9,13,2.81
Female,21,Engineering,33.9,10.7,2.7,8.2,11,3.68
Male,21,Computer Science,63.2,6.0,2.09,6.6,8,2.97
Female,21,Engineering,58.2,4.8,2.23,7.4,7,2.73
Male,21,Business,70.3,7.5,3.33,7.5,7,2.4
Female,23,Mathematics,70.2,4.0,2.71,6.9,11,2.4
Female,21,Business,73.3,6.6,1.87,5.9,5,1.89
Female,22,Economics,60.5,9.5,3.2,7.5,5,3.02
Male,20,Business,65.5,5.3,3.41,8.1,8,3.14
Female,21,Psychology,52.0,6.2,2.35,7.4,5,3.18
Female,21,Engineering,47.1,6.9,1.94,6.9,9,3.48
Female,22,Psychology,59.3,7.9,2.1,6.5,11,2.7
Female,20,Mathematics,61.8,5.5,2.31,8.1,5,3.42
Male,21,Business,39.3,3.6,3.28,5.8,12,2.9
Male,21,Engineering,71.4,6.5,2.84,5.4,13,2.99
Female,20,Business,57.2,9.4,2.46,7.9,12,2.86
Female,21,Psychology,57.0,9.4,1.77,7.1,9,2.77
Male,21,Computer Science,79.5,7.8,2.51,6.4,6,2.19
Male,24,Psychology,91.2,4.2,1.94,6.2,8,2.8
Female,19,Engineering,37.8,8.5,1.75,8.1,13,2.93
Female,20,Engineering,64.3,5.4,2.46,8.3,9,3.22
Female,21,Business,63.8,5.0,2.6,8.3,3,2.03
Female,21,Business,62.7,9.7,2.35,6.8,12,1.61
Female,22,Economics,39.8,4.1,2.64,7.2,13,2.91
Male,20,Psychology,58.1,7.4,2.31,7.3,5,2.26
Female,20,Economics,71.1,8.2,2.93,8.3,8,2.36
Male,21,Computer Science,56.3,9.6,2.38,8.2,6,3.22
Male,20,Mathematics,57.2,10.9,2.91,6.6,9,2.51
Female,21,Computer Science,65.5,8.9,3.23,6.8,8,3.21
Male,21,Economics,82.6,2.6,2.95,8.5,5,2.98
Male,21,Business,71.4,6.5,3.09,5.9,18,2.3
Female,21,Psychology,93.0,8.7,2.8,4.9,9,3.07
Female,20,Psychology,75.5,4.8,2.66,7.5,6,1.92
Male,22,Mathematics,73.3,8.4,2.44,5.5,15,2.59
Male,22,Economics,85.8,8.8,2.34,6.6,11,2.3
Male,20,Mathematics,65.6,6.0,3.09,6.5,13,2.17
Female,23,Computer Science,55.9,8.9,2.06,6.0,13,2.69
Male,23,Mathematics,62.6,5.3,1.82,8.6,12,2.62
Female,22,Economics,72.7,7.3,2.71,6.7,12,2.21
Male,21,Engineering,81.5,5.0,2.11,8.7,8,2.54
Male,19,Economics,64.6,10.7,2.37,7.4,10,2.95
Male,21,Psychology,56.3,11.3,3.21,8.6,8,2.83
Male,22,Engineering,56.2,8.6,2.28,8.1,11,2.57
Male,19,Mathematics,70.5,5.5,2.77,6.1,16,3.43
Female,22,Business,73.3,4.5,2.24,5.6,7,2.54
Male,22,Mathematics,78.5,4.0,2.75,6.2,16,3.41
Male,21,Economics,52.8,5.0,2.22,8.3,7,2.5
Male,21,Engineering,70.8,6.3,3.24,5.6,11,1.81
Male,21,Economics,70.4,6.9,2.49,7.8,10,2.96
Male,22,Psychology,79.7,6.5,3.27,6.4,8,1.49
Female,20,Psychology,81.8,5.0,2.29,6.6,9,2.88
Female,22,Engineering,62.1,11.0,3.09,7.3,7,2.22
Female,21,Psychology,63.9,9.1,2.74,9.2,6,2.54
Female,20,Computer Science,79.3,3.9,2.35,7.4,6,2.36
Female,21,Psychology,60.7,11.5,3.01,5.8,12,2.86
Male,19,Computer Science,78.4,2.7,2.98,6.3,15,3.0
Male,21,Economics,68.3,6.4,2.63,5.3,9,2.9
Female,22,Computer Science,48.2,5.2,2.1,5.9,14,2.32
Female,20,Psychology,89.3,7.1,3.0,6.8,13,2.92
Female,20,Mathematics,59.3,8.9,2.55,7.9,7,2.76
Female,21,Business,45.8,8.5,1.88,7.1,9,2.31
Male,22,Engineering,69.5,10.0,2.38,5.9,6,2.78
Male,20,Psychology,63.4,5.0,2.66,9.3,7,2.92
Male,21,Economics,75.9,10.2,2.3,8.2,8,2.26
Female,22,Psychology,59.6,4.5,3.38,6.7,15,1.74
Female,21,Engineering,81.7,10.2,2.49,6.9,11,3.27
Male,20,Psychology,73.3,8.1,2.95,7.5,12,2.89
Male,21,Business,65.4,6.6,2.5,8.2,6,2.63
Male,20,Computer Science,45.4,10.3,2.61,8.2,13,2.05
Male,21,Engineering,58.1,6.3,2.72,7.0,15,3.63
Female,21,Economics,48.6,8.3,3.47,7.7,12,2.81
Female,23,Computer Science,45.1,6.7,1.95,5.7,8,2.78
Male,21,Economics,51.6,7.6,1.82,7.4,16,3.2
Female,22,Psychology,44.1,6.5,2.41,8.0,10,1.54
Male,22,Computer Science,61.5,6.5,2.64,8.0,13,2.01
Female,21,Engineering,45.4,11.2,2.15,7.4,7,2.72
Female,20,Psychology,69.0,5.4,2.3,5.7,10,2.37
Male,21,Economics,76.6,5.9,2.2,5.8,12,2.46
Male,22,Business,81.7,6.0,2.95,7.4,11,2.59
Male,21,Mathematics,64.6,6.5,2.17,5.8,12,3.04
Male,23,Psychology,85.7,9.4,2.95,6.9,15,2.3
Female,22,Economics,69.6,7.6,3.21,7.0,10,1.93
Male,21,Business,70.1,6.7,3.27,6.8,13,1.87
Female,21,Economics,75.5,9.6,2.35,6.6,9,3.25
Female,22,Psychology,80.7,8.9,2.94,6.0,5,3.1
Male,22,Psychology,52.6,6.3,3.4,6.4,7,3.24
Male,21,Economics,84.0,6.4,2.16,7.5,14,2.48
Female,21,Mathematics,78.1,7.8,2.52,6.0,9,1.88
Male,22,Business,53.2,12.0,2.79,8.1,18,3.0
Female,22,Mathematics,65.4,8.8,2.98,6.0,7,2.17
Female,22,Business,61.5,6.1,2.87,6.1,10,1.93
Female,20,Engineering,70.0,5.9,3.02,6.4,6,2.25
Female,22,Business,84.1,3.6,2.54,6.5,10,2.48
Male,23,Psychology,61.6,7.4,3.2,7.3,4,2.83
Male,21,Business,78.0,6.8,3.1,7.7,9,3.61
Female,19,Business,49.1,6.7,2.46,6.4,8,2.51
Male,20,Psychology,54.1,9.3,2.3,8.0,15,3.01
Female,20,Business,37.4,6.0,2.84,8.8,9,3.29
Female,21,Business,43.7,7.3,1.93,8.3,15,2.72
Male,21,Psychology,54.5,7.6,2.7,7.7,6,2.14
Female,21,Economics,50.1,4.2,3.19,6.3,14,3.28
Male,22,Engineering,88.5,10.5,3.36,6.6,5,2.7
Male,23,Engineering,45.4,5.1,2.98,5.0,7,1.84
Male,21,Psychology,58.4,6.6,3.01,6.2,11,2.0
Male,21,Psychology,70.2,8.7,2.61,5.9,5,3.14
Male,22,Computer Science,66.5,7.8,1.91,7.7,12,2.73
Male,22,Business,51.7,11.2,2.56,4.7,8,2.41
Female,21,Computer Science,39.8,7.9,3.21,6.7,15,2.9
Female,20,Engineering,59.8,3.7,1.91,5.7,9,2.8
Female,21,Psychology,65.7,2.9,3.07,6.1,15,2.29
Male,20,Mathematics,79.6,4.9,3.13,8.7,6,2.95
Male,21,Computer Science,51.0,5.8,2.52,5.8,10,2.75
Female,22,Business,48.1,8.6,2.93,8.0,9,3.02
Male,21,Economics,53.2,7.2,2.6,6.5,6,2.33
Female,22,Economics,72.6,10.5,2.63,6.7,11,2.96
Male,22,Economics,64.5,6.3,2.85,5.1,11,1.71
Male,21,Computer Science,73.2,8.7,2.38,7.6,9,3.59
Female,21,Mathematics,66.7,5.3,3.37,7.1,8,2.29
Female,22,Mathematics,65.2,8.7,2.55,6.8,5,2.54
Female,21,Computer Science,38.9,6.7,2.27,8.1,11,2.86
Male,22,Psychology,59.4,6.3,2.39,5.8,14,2.76
Female,23,Mathematics,71.8,7.6,2.12,4.6,4,2.43
Male,22,Economics,39.9,7.1,3.28,9.0,3,3.28
Male,21,Business,59.9,3.6,1.87,7.3,13,2.7
Male,22,Mathematics,67.0,5.3,2.81,8.2,11,1.89
Male,23,Computer Science,54.4,5.6,2.98,5.3,14,2.5
Female,21,Psychology,47.5,5.7,2.99,8.0,7,2.87
Male,21,Engineering,58.6,5.5,2.43,5.9,3,3.32
Male,23,Computer Science,59.5,8.4,3.06,5.8,12,1.86
Male,23,Economics,57.4,4.3,2.34,6.6,6,1.64
Male,20,Computer Science,58.4,3.3,1.88,7.7,10,2.35
Male,22,Mathematics,77.6,8.6,1.93,5.8,6,1.95
Female,19,Business,90.5,8.9,1.98,9.5,8,2.84
Female,21,Economics,76.4,7.0,2.22,8.0,6,1.97
Male,21,Business,43.5,5.0,2.88,7.2,9,1.88
Female,20,Business,65.2,3.6,2.35,7.6,9,2.81
Female,20,Economics,52.4,9.0,2.05,6.3,3,2.51
Male,21,Economics,57.3,5.9,3.13,7.6,3,2.89
Female,20,Computer Science,58.5,3.9,2.65,7.6,9,2.1
Female,21,Business,82.3,7.9,3.21,7.7,8,3.2
Female,21,Economics,48.3,10.3,2.4,6.0,10,2.68
Female,21,Psychology,71.5,6.1,1.97,6.1,7,1.95
Female,21,Psychology,44.0,7.4,2.14,7.9,11,2.96
Male,23,Mathematics,59.3,4.9,1.95,5.3,6,2.0
Female,21,Mathematics,58.6,3.8,2.47,7.1,13,2.19
Male,21,Engineering,43.2,9.1,3.12,8.1,6,3.64
Male,19,Engineering,67.4,10.5,3.34,5.8,10,2.42
Male,19,Computer Science,70.4,8.7,2.72,6.2,15,1.65
Male,20,Economics,56.6,6.9,2.76,6.5,8,2.16
Female,19,Mathematics,44.0,9.9,2.38,6.5,8,3.27
Male,20,Engineering,74.5,9.2,2.82,5.5,4,2.43
Female,21,Business,71.5,6.2,2.18,7.6,6,1.86
Male,20,Psychology,69.2,6.0,2.51,7.7,2,2.31
Female,20,Mathematics,59.1,7.1,2.68,7.9,8,3.16
Female,20,Economics,49.4,9.6,2.79,5.6,6,3.49
Male,23,Mathematics,56.3,11.6,3.13,7.0,5,2.75
Male,20,Economics,76.6,10.7,1.76,7.7,12,3.38
Female,21,Computer Science,44.9,7.3,3.51,6.0,10,2.67
Male,21,Business,42.8,5.0,2.29,7.2,11,3.03
Female,22,Business,53.9,7.3,3.02,8.8,6,2.51
Female,22,Mathematics,56.2,5.9,2.04,6.3,14,2.07
Female,21,Engineering,44.3,8.6,2.89,7.5,11,2.5
Male,22,Computer Science,74.6,7.4,3.26,7.6,17,3.18
Female,20,Computer Science,54.6,7.0,2.4,7.1,7,2.44
Male,20,Computer Science,70.1,7.9,2.3,5.5,15,3.02
Male,23,Engineering,61.5,3.4,2.12,8.4,14,2.98
Male,21,Mathematics,68.0,3.3,1.97,6.8,12,1.95
Female,22,Engineering,72.4,5.0,2.88,6.9,14,1.99
Female,21,Engineering,53.4,6.7,2.5,5.1,13,1.76
Male,20,Mathematics,43.2,4.2,2.61,6.3,17,3.06
Female,20,Engineering,47.0,5.4,2.41,5.4,11,2.69
Female,21,Mathematics,66.7,3.2,2.46,6.7,14,3.29
Male,24,Psychology,52.3,10.1,2.78,5.5,7,3.01
Male,21,Psychology,52.1,5.6,2.25,6.4,10,2.69
Female,20,Engineering,70.1,9.9,2.83,6.5,10,2.53
Female,22,Economics,57.2,7.5,1.69,6.3,13,2.43
Female,20,Engineering,69.4,4.7,2.86,7.7,13,2.29
Female,22,Economics,51.6,7.6,2.48,5.6,14,2.32
Male,20,Business,70.9,4.1,3.17,8.2,15,2.88
Female,22,Business,47.3,5.2,1.91,5.8,6,1.4
Female,19,Business,66.8,9.2,2.48,7.9,4,1.81
Female,21,Engineering,70.8,8.0,2.51,6.5,18,3.31
Female,22,Mathematics,68.6,5.3,2.9,8.3,10,2.66
Male,20,Engineering,43.6,3.7,2.76,6.1,4,1.83
Male,21,Economics,79.6,5.8,2.99,8.0,11,2.72
Male,19,Mathematics,78.0,5.9,2.33,7.5,16,2.25
Female,21,Mathematics,72.2,8.4,2.45,5.6,11,2.33
Male,22,Psychology,91.1,10.9,2.31,6.2,17,1.83
Female,21,Mathematics,80.6,8.3,2.58,8.2,15,3.07
Female,20,Computer Science,42.3,7.5,2.53,7.0,5,3.22
Female,21,Computer Science,74.0,10.0,2.97,7.3,11,2.48
Female,20,Computer Science,56.2,3.6,3.28,8.4,11,2.83
Female,20,Economics,68.8,7.2,2.29,7.1,11,2.66
Female,22,Business,60.0,7.9,2.43,8.5,13,3.25
Male,19,Mathematics,87.1,2.2,2.56,8.9,3,2.07
Female,21,Business,43.8,9.1,3.15,8.0,12,2.46
Female,21,Mathematics,39.6,2.9,2.59,6.6,7,2.77
Male,22,Engineering,45.0,4.8,3.0,7.2,12,2.35
Male,21,Business,45.6,5.0,2.09,7.9,9,2.83
Male,22,Economics,46.8,8.6,3.07,7.4,8,3.41
Female,19,Psychology,65.7,6.3,2.4,7.6,9,3.08
Male,22,Economics,51.7,6.9,3.16,9.1,12,2.99
Female,20,Mathematics,79.3,6.1,3.21,8.1,4,2.28
Male,21,Mathematics,80.4,8.9,2.43,7.8,13,2.82
Female,22,Economics,49.1,9.8,3.07,7.2,9,2.17
Female,20,Mathematics,53.3,5.1,2.74,8.4,9,2.98
Female,20,Psychology,54.9,5.0,3.11,7.9,8,2.0
Female,22,Mathematics,69.2,6.8,2.47,5.7,12,1.58
Female,21,Engineering,63.3,6.3,2.87,8.0,14,2.69
Female,20,Psychology,94.9,3.3,3.21,6.6,10,1.93
Female,20,Computer Science,64.5,6.6,2.62,7.1,11,2.31
Male,20,Psychology,46.4,9.2,2.04,5.7,10,2.02
Female,22,Engineering,63.1,5.4,3.22,5.9,10,1.78
Male,22,Engineering,49.3,4.8,2.78,6.7,8,2.1
Female,21,Business,66.0,5.9,2.49,7.1,8,2.04
Female,21,Mathematics,59.4,4.7,3.07,6.1,15,2.92
Female,21,Mathematics,54.0,8.4,2.64,7.6,10,2.86
Male,22,Economics,45.2,7.9,2.39,7.7,7,2.58
Male,22,Mathematics,54.3,9.7,3.03,8.8,9,2.26
Female,20,Business,40.5,4.4,2.3,7.7,10,3.15
Female,21,Computer Science,57.0,8.2,2.91,8.4,8,2.29
Male,19,Mathematics,49.5,5.6,1.9,9.0,8,1.92
Female,22,Mathematics,51.8,5.2,2.91,8.0,7,2.29
Female,20,Engineering,56.4,10.9,2.56,7.7,14,2.4
Male,21,Computer Science,64.7,8.2,2.32,5.4,8,2.38
Male,21,Engineering,43.7,6.9,2.55,5.5,12,2.11
Male,21,Economics,64.4,2.0,2.87,7.1,7,2.68
Female,22,Engineering,67.8,9.0,2.54,7.8,5,2.26
Female,21,Psychology,56.0,8.8,3.08,7.4,6,1.98
Female,21,Computer Science,83.3,9.0,3.1,6.8,13,2.42
Male,23,Business,86.3,7.4,2.31,7.7,13,2.99
Female,22,Mathematics,41.6,7.7,2.58,5.6,3,1.67
Female,20,Psychology,42.0,5.6,3.11,7.0,12,3.09
Female,20,Engineering,71.1,11.1,2.43,7.0,13,2.78
Female,20,Mathematics,51.3,8.3,2.59,5.5,9,2.55
Female,20,Psychology,46.2,4.6,2.92,5.8,13,2.9
Male,21,Economics,72.4,5.9,2.37,7.1,7,2.14
Female,21,Computer Science,53.3,8.5,3.06,6.0,14,2.01
Female,23,Engineering,58.4,9.0,2.58,4.8,11,3.4
Female,19,Business,34.5,4.3,2.4,6.6,11,3.28
Male,20,Computer Science,55.6,6.8,2.82,8.0,3,3.38
Female,23,Business,76.4,6.0,1.82,7.6,3,2.46
Male,22,Computer Science,50.1,5.3,2.65,7.3,7,2.64
Female,22,Business,66.5,4.3,2.86,5.5,4,2.73
Male,22,Business,57.5,5.1,2.39,6.6,9,2.2
Female,21,Engineering,68.0,7.7,3.01,5.8,8,2.1
Female,21,Business,73.3,8.4,2.56,6.7,8,3.15
Male,21,Computer Science,52.8,9.0,2.17,7.9,13,2.38
Female,20,Psychology,60.1,12.0,2.38,9.5,14,1.69
Female,21,Psychology,59.0,5.5,2.75,6.1,10,2.61
Male,22,Psychology,68.2,6.8,2.21,8.0,15,3.2
Male,19,Economics,55.6,6.3,2.02,6.3,7,2.26
Female,21,Computer Science,68.0,7.2,2.77,6.9,10,2.89
Female,21,Engineering,45.6,8.5,3.0,6.1,11,2.4
Male,19,Engineering,82.8,5.3,3.04,6.3,11,2.04
Male,20,Economics,64.4,8.4,3.28,6.2,11,2.55
Male,21,Economics,43.5,6.7,3.14,7.8,8,2.51
Male,22,Economics,57.1,4.9,2.37,8.2,6,2.66
Male,21,Economics,67.8,8.8,2.4,7.3,7,2.89
Male,21,Psychology,81.1,4.0,2.23,7.3,10,2.78
Female,19,Computer Science,64.3,4.2,2.71,7.7,8,3.25
Female,21,Engineering,47.1,7.7,2.31,7.5,12,3.29
Male,21,Engineering,79.7,6.3,2.86,7.4,10,2.44
Female,20,Mathematics,52.6,7.1,2.91,6.3,11,2.69
Male,21,Engineering,40.3,5.1,2.53,4.8,11,2.02
Female,21,Business,54.6,9.7,2.45,5.3,14,3.32
Female,22,Computer Science,54.4,11.8,2.6,7.6,10,3.02
Female,23,Business,55.8,3.1,3.03,6.4,10,2.36
Male,21,Computer Science,56.4,3.1,2.85,7.2,13,2.5
Male,21,Business,72.3,4.3,2.55,7.9,10,2.81
Female,22,Computer Science,58.9,9.0,2.73,6.8,15,2.61
Male,19,Engineering,33.6,2.5,3.1,7.0,7,3.24
Male,21,Mathematics,64.8,4.3,2.73,5.8,7,2.54
Female,21,Engineering,73.7,5.0,2.6,8.1,2,3.23
Male,23,Engineering,72.0,4.4,2.25,9.3,13,3.29
Female,21,Mathematics,85.4,7.7,2.77,6.0,17,2.86
Female,19,Economics,60.6,11.3,2.85,5.5,7,3.13
Female,19,Engineering,62.6,9.9,2.09,7.7,11,3.35
Male,22,Mathematics,52.2,2.3,2.81,8.4,13,1.92
Male,23,Engineering,51.6,5.7,2.1,7.2,4,1.95
Male,19,Economics,56.6,8.6,2.06,8.0,11,3.39
Male,22,Mathematics,54.7,8.7,2.73,7.7,9,2.02
Male,20,Business,51.1,5.3,3.3,6.7,13,2.19
Male,20,Business,68.6,2.8,3.15,8.0,8,2.11
Female,21,Economics,63.4,10.3,3.11,7.2,11,2.78
Female,20,Economics,49.5,6.8,2.92,7.4,6,2.85
Male,20,Computer Science,76.0,5.7,2.63,8.1,14,2.48
Female,21,Computer Science,78.3,4.0,3.08,6.3,4,2.5
Male,19,Mathematics,57.5,8.1,3.13,6.2,6,2.74
Female,21,Engineering,49.1,7.5,2.79,7.7,14,2.58
Male,20,Mathematics,76.8,6.6,2.93,7.1,5,2.19
Female,22,Business,71.0,7.1,2.18,7.1,8,1.58
Male,21,Economics,68.0,5.5,3.28,5.9,12,3.05
Male,20,Mathematics,44.4,6.6,2.41,7.4,13,2.32
Male,22,Economics,49.3,11.2,3.33,7.5,11,2.24
Female,22,Computer Science,51.2,6.3,2.84,9.0,7,2.8
Female,22,Computer Science,89.6,5.9,2.65,6.1,7,2.6
Male,20,Mathematics,45.8,8.6,2.09,6.3,7,2.34
Male,20,Mathematics,64.7,5.6,2.06,7.9,7,2.95
Male,20,Engineering,77.9,5.0,2.21,8.0,4,3.02
Male,21,Engineering,86.8,3.2,1.72,6.4,13,3.28
Male,19,Economics,67.9,5.6,3.36,6.8,9,1.65
Male,19,Business,60.2,5.2,2.43,7.8,8,2.97
Female,22,Computer Science,70.7,7.8,2.58,7.4,15,3.12
Male,21,Engineering,63.5,2.5,3.09,6.3,11,2.95
Female,20,Computer Science,31.5,6.6,2.76,6.7,13,1.8
Female,21,Mathematics,69.9,6.7,2.98,6.1,9,2.55
Female,19,Mathematics,63.6,3.2,2.92,6.4,10,3.2
Male,23,Economics,86.1,6.3,3.45,6.5,12,2.27
Male,21,Psychology,77.7,6.9,2.67,6.7,8,2.57
Male,21,Computer Science,88.1,11.2,2.49,6.4,12,2.59
Male,21,Business,64.2,7.0,2.72,9.2,7,2.95
Male,21,Mathematics,58.7,1.8,2.61,6.0,12,1.81
Male,22,Economics,76.8,9.8,2.75,7.1,11,2.23
Male,20,Economics,95.2,6.7,3.55,7.1,7,1.93
Female,20,Engineering,60.0,8.0,3.45,7.8,5,2.7
Female,22,Psychology,42.6,4.1,3.23,6.2,8,2.81
Female,22,Business,70.6,11.1,2.49,4.7,8,1.79
Male,22,Business,57.8,4.3,2.82,8.5,6,2.42
Female,20,Mathematics,61.1,10.3,3.12,9.1,12,2.15
Male,22,Engineering,49.2,9.4,1.8,7.4,12,2.91
Female,21,Business,58.3,8.6,2.6,7.5,9,2.27
Male,22,Psychology,65.2,7.4,2.92,5.8,12,2.44
Female,23,Computer Science,72.6,9.2,3.4,7.9,11,2.1
Male,22,Business,59.4,3.7,3.35,5.7,10,2.83
Male,20,Business,69.7,7.4,2.8,7.2,12,3.14
Female,23,Mathematics,83.5,7.6,1.71,6.4,8,2.38
Male,23,Engineering,60.3,9.7,3.12,7.0,7,3.22
Female,20,Mathematics,61.8,5.4,2.56,5.3,8,2.09
Male,21,Psychology,82.3,9.3,2.93,7.5,12,3.3
Female,22,Economics,59.0,12.9,1.9,6.4,12,2.92
Female,19,Psychology,76.9,7.4,3.41,6.2,15,2.48
Male,22,Psychology,49.1,8.3,2.69,8.7,15,2.81
Male,20,Business,72.8,4.9,2.64,5.6,13,3.64
Female,21,Psychology,73.4,3.1,3.0,6.9,7,2.39
Male,23,Computer Science,36.6,7.7,2.25,7.3,18,2.4
Male,20,Economics,64.1,6.3,1.91,7.4,14,2.58
Male,21,Computer Science,48.2,4.9,3.46,7.0,7,2.74
Female,20,Engineering,59.9,4.4,2.9,7.2,10,1.76
Male,21,Computer Science,36.7,9.7,3.33,7.2,12,2.73
Male,22,Business,41.6,5.2,3.25,9.1,13,2.23
Female,22,Psychology,72.5,10.0,3.19,7.5,9,3.14
Male,21,Mathematics,57.3,7.8,1.87,7.1,16,2.32
Female,21,Economics,81.7,7.5,2.36,5.5,12,1.83
Female,19,Psychology,79.8,8.2,2.78,6.6,6,2.37
Male,22,Computer Science,73.5,10.5,3.48,5.8,3,3.62
Male,20,Mathematics,65.2,10.7,2.92,6.1,12,2.83
Male,22,Business,45.6,4.7,2.28,6.9,15,2.42
Female,21,Computer Science,82.1,10.4,2.92,7.6,14,3.21
Female,22,Psychology,80.6,5.8,2.43,6.3,7,2.37
Female,21,Computer Science,78.1,7.4,1.88,7.2,12,3.09
Female,21,Computer Science,64.2,5.0,1.58,7.9,11,2.17
Male,21,Economics,43.6,6.4,2.17,8.5,11,2.63
Male,22,Mathematics,49.6,6.3,3.42,6.9,3,3.27
Female,20,Mathematics,60.3,10.4,3.44,7.4,2,3.13
Female,20,Psychology,49.3,4.8,1.73,6.4,5,2.78
Male,22,Engineering,87.6,9.1,3.31,6.8,7,1.72
Female,20,Mathematics,46.4,10.2,3.2,6.4,14,3.11
Female,22,Economics,89.7,4.3,2.63,7.7,14,2.74
Male,21,Psychology,62.4,10.8,2.83,8.0,8,2.7
Female,21,Psychology,74.2,9.1,2.44,8.3,13,3.39
Female,19,Economics,40.8,7.5,3.41,8.9,7,2.6
Male,22,Engineering,73.8,8.5,2.26,6.0,10,3.28
Male,23,Mathematics,87.9,5.3,2.75,8.9,12,3.2
Male,22,Psychology,78.0,6.2,1.74,8.2,13,2.34
Male,21,Economics,57.2,8.5,2.97,7.4,6,2.61
Male,22,Mathematics,40.2,6.1,2.94,7.6,14,2.17
Male,20,Psychology,72.6,5.8,2.18,5.0,5,3.08
Female,20,Economics,49.6,4.4,2.37,6.2,9,2.57
Male,22,Psychology,65.1,8.6,2.5,6.2,12,2.8
Male,20,Engineering,52.9,8.0,2.36,8.2,10,3.02
Female,22,Psychology,62.3,6.3,2.82,6.2,12,2.98
Male,22,Mathematics,66.6,5.4,2.31,5.9,16,2.4
Female,22,Business,74.0,6.2,3.09,5.5,10,1.92
Female,21,Mathematics,58.9,4.8,3.32,5.6,15,2.73
Male,22,Computer Science,53.3,5.2,3.65,8.7,7,2.11
Male,22,Engineering,59.3,5.6,2.41,5.9,10,2.9
Female,19,Economics,54.8,8.3,3.33,4.8,9,3.28
Male,20,Business,56.2,9.5,2.21,7.8,5,2.44
Male,21,Computer Science,64.6,6.0,2.41,7.1,9,2.6
Male,20,Economics,64.0,5.4,2.21,5.1,8,2.73
Male,22,Economics,61.8,4.6,3.03,6.5,10,3.1
Female,20,Engineering,53.9,6.8,3.32,6.1,6,2.01
Male,19,Psychology,76.6,9.2,2.42,7.5,11,1.82
Male,22,Engineering,74.4,5.1,2.21,8.2,9,2.13
Female,22,Psychology,69.4,3.9,2.63,6.8,11,2.44
Male,21,Computer Science,74.9,4.7,2.87,5.9,7,3.18
Male,21,Mathematics,56.4,10.3,2.2,7.0,12,2.14
Male,21,Mathematics,59.8,1.8,2.04,6.7,17,2.36
Female,22,Business,63.2,7.1,1.94,8.9,13,2.5
Male,23,Mathematics,37.3,10.4,2.79,6.2,15,2.98
Female,23,Economics,55.3,2.7,2.56,9.1,11,3.09
Male,22,Computer Science,66.3,9.3,3.18,8.2,16,2.11
Female,20,Psychology,61.5,9.8,2.69,8.0,8,2.58
Male,19,Mathematics,70.1,10.4,3.23,7.3,10,2.98
Female,21,Economics,57.7,5.5,2.61,8.0,2,3.14
Male,23,Psychology,39.9,7.9,3.34,8.7,10,2.86
Female,19,Business,86.4,5.8,2.75,5.8,13,1.74
Male,22,Mathematics,42.7,2.1,2.2,8.7,7,2.83
Male,20,Mathematics,81.3,8.9,1.93,5.3,11,2.11
Female,20,Business,64.0,6.3,2.92,7.2,13,2.9
Female,19,Mathematics,76.1,7.3,3.43,8.8,10,3.25
Female,23,Mathematics,77.6,7.3,2.57,8.1,11,2.75
Female,22,Psychology,51.5,5.0,2.1,5.9,13,2.27
Male,23,Psychology,69.0,4.5,2.5,6.8,10,2.03
Male,21,Economics,62.5,10.0,3.26,7.8,11,2.67
Male,22,Economics,79.3,8.5,1.69,8.1,9,3.09
Female,22,Computer Science,76.4,3.9,3.53,8.7,3,3.12
Female,21,Business,80.7,8.8,2.85,6.2,5,2.18
Male,22,Business,58.4,6.4,2.8,4.9,11,3.22
Male,20,Business,79.9,8.2,3.7,7.3,11,2.71
Male,21,Engineering,63.7,8.3,2.09,6.3,14,3.35
Male,23,Computer Science,71.1,8.9,2.36,6.2,5,2.74
